q9h0w8	{'bait': 'krt8', 'prey': 'q9h0w8', 'avgspec': '3'}
q9hbd1	{'bait': 'krt8', 'prey': 'q9hbd1', 'avgspec': '4.5'}
q9hcj0	{'bait': 'krt8', 'prey': 'q9hcj0', 'avgspec': '3'}
q9npi6	{'bait': 'krt8', 'prey': 'q9npi6', 'avgspec': '8'}
q9nra8	{'bait': 'krt8', 'prey': 'q9nra8', 'avgspec': '15.5'}
q9nuq3	{'bait': 'krt8', 'prey': 'q9nuq3', 'avgspec': '4'}
q9p2d0	{'bait': 'krt8', 'prey': 'q9p2d0', 'avgspec': '11.5'}
q9uka4	{'bait': 'krt8', 'prey': 'q9uka4', 'avgspec': '12.5'}
q9y285	{'bait': 'krt8', 'prey': 'q9y285', 'avgspec': '2'}
q9y3f4	{'bait': 'krt8', 'prey': 'q9y3f4', 'avgspec': '14'}
q9y4b5	{'bait': 'krt8', 'prey': 'q9y4b5', 'avgspec': '3'}
v9hw98	{'bait': 'krt8', 'prey': 'v9hw98', 'avgspec': '8.5'}
