o14979	{'bait': 'hnrnpa1', 'prey': 'o14979', 'avgspec': '36.5'}
o43251	{'bait': 'hnrnpa1', 'prey': 'o43251', 'avgspec': '8'}
o43809	{'bait': 'hnrnpa1', 'prey': 'o43809', 'avgspec': '15.5'}
o75400	{'bait': 'hnrnpa1', 'prey': 'o75400', 'avgspec': '17.5'}
o75494	{'bait': 'hnrnpa1', 'prey': 'o75494', 'avgspec': '3'}
o75909	{'bait': 'hnrnpa1', 'prey': 'o75909', 'avgspec': '16'}
o94913	{'bait': 'hnrnpa1', 'prey': 'o94913', 'avgspec': '16'}
o95104	{'bait': 'hnrnpa1', 'prey': 'o95104', 'avgspec': '29.5'}
o95319	{'bait': 'hnrnpa1', 'prey': 'o95319', 'avgspec': '14.5'}
p14866	{'bait': 'hnrnpa1', 'prey': 'p14866', 'avgspec': '169'}
p22626	{'bait': 'hnrnpa1', 'prey': 'p22626', 'avgspec': '325.5'}
p26368	{'bait': 'hnrnpa1', 'prey': 'p26368', 'avgspec': '2.5'}
p26599	{'bait': 'hnrnpa1', 'prey': 'p26599', 'avgspec': '72.5'}
p31943	{'bait': 'hnrnpa1', 'prey': 'p31943', 'avgspec': '41.5'}
p35637	{'bait': 'hnrnpa1', 'prey': 'p35637', 'avgspec': '31.5'}
p38159	{'bait': 'hnrnpa1', 'prey': 'p38159', 'avgspec': '49'}
p43243	{'bait': 'hnrnpa1', 'prey': 'p43243', 'avgspec': '197'}
p49756	{'bait': 'hnrnpa1', 'prey': 'p49756', 'avgspec': '14.5'}
p51991	{'bait': 'hnrnpa1', 'prey': 'p51991', 'avgspec': '107.5'}
p52272	{'bait': 'hnrnpa1', 'prey': 'p52272', 'avgspec': '229.5'}
p52597	{'bait': 'hnrnpa1', 'prey': 'p52597', 'avgspec': '267.5'}
p52756	{'bait': 'hnrnpa1', 'prey': 'p52756', 'avgspec': '4.5'}
p55795	{'bait': 'hnrnpa1', 'prey': 'p55795', 'avgspec': '17.5'}
p61978	{'bait': 'hnrnpa1', 'prey': 'p61978', 'avgspec': '698.5'}
p62318	{'bait': 'hnrnpa1', 'prey': 'p62318', 'avgspec': '5'}
p84103	{'bait': 'hnrnpa1', 'prey': 'p84103', 'avgspec': '9'}
q00839	{'bait': 'hnrnpa1', 'prey': 'q00839', 'avgspec': '231'}
q01844	{'bait': 'hnrnpa1', 'prey': 'q01844', 'avgspec': '9.5'}
q07666	{'bait': 'hnrnpa1', 'prey': 'q07666', 'avgspec': '42'}
q08170	{'bait': 'hnrnpa1', 'prey': 'q08170', 'avgspec': '5'}
q08211	{'bait': 'hnrnpa1', 'prey': 'q08211', 'avgspec': '206.5'}
q0vgd6	{'bait': 'hnrnpa1', 'prey': 'q0vgd6', 'avgspec': '223'}
q13151	{'bait': 'hnrnpa1', 'prey': 'q13151', 'avgspec': '34.5'}
q13242	{'bait': 'hnrnpa1', 'prey': 'q13242', 'avgspec': '5.5'}
q13838	{'bait': 'hnrnpa1', 'prey': 'q13838', 'avgspec': '22'}
q14103	{'bait': 'hnrnpa1', 'prey': 'q14103', 'avgspec': '60'}
q14151	{'bait': 'hnrnpa1', 'prey': 'q14151', 'avgspec': '59.5'}
q14966	{'bait': 'hnrnpa1', 'prey': 'q14966', 'avgspec': '65'}
q15233	{'bait': 'hnrnpa1', 'prey': 'q15233', 'avgspec': '283.5'}
q15366	{'bait': 'hnrnpa1', 'prey': 'q15366', 'avgspec': '47'}
q15424	{'bait': 'hnrnpa1', 'prey': 'q15424', 'avgspec': '74'}
q15637	{'bait': 'hnrnpa1', 'prey': 'q15637', 'avgspec': '80.5'}
q15717	{'bait': 'hnrnpa1', 'prey': 'q15717', 'avgspec': '23.5'}
q16630	{'bait': 'hnrnpa1', 'prey': 'q16630', 'avgspec': '47.5'}
q4le60	{'bait': 'hnrnpa1', 'prey': 'q4le60', 'avgspec': '3.5'}
q53f48	{'bait': 'hnrnpa1', 'prey': 'q53f48', 'avgspec': '27.5'}
q59f66	{'bait': 'hnrnpa1', 'prey': 'q59f66', 'avgspec': '77'}
q59gl1	{'bait': 'hnrnpa1', 'prey': 'q59gl1', 'avgspec': '91'}
q5bkz1	{'bait': 'hnrnpa1', 'prey': 'q5bkz1', 'avgspec': '26'}
q5t200	{'bait': 'hnrnpa1', 'prey': 'q5t200', 'avgspec': '3'}
q5t481	{'bait': 'hnrnpa1', 'prey': 'q5t481', 'avgspec': '18.5'}
q5tal4	{'bait': 'hnrnpa1', 'prey': 'q5tal4', 'avgspec': '2'}
q5vt52	{'bait': 'hnrnpa1', 'prey': 'q5vt52', 'avgspec': '56'}
q6un15	{'bait': 'hnrnpa1', 'prey': 'q6un15', 'avgspec': '26.5'}
q7z3d7	{'bait': 'hnrnpa1', 'prey': 'q7z3d7', 'avgspec': '75'}
q86vg2	{'bait': 'hnrnpa1', 'prey': 'q86vg2', 'avgspec': '186.5'}
q8iwx8	{'bait': 'parp1', 'prey': 'q8iwx8', 'avgspec': '24.5'}
q8ix01	{'bait': 'hnrnpa1', 'prey': 'q8ix01', 'avgspec': '90'}
q8ix12	{'bait': 'hnrnpa1', 'prey': 'q8ix12', 'avgspec': '9.5'}
q8iy67	{'bait': 'hnrnpa1', 'prey': 'q8iy67', 'avgspec': '89'}
q8n163	{'bait': 'hnrnpa1', 'prey': 'q8n163', 'avgspec': '62'}
q8n684	{'bait': 'hnrnpa1', 'prey': 'q8n684', 'avgspec': '10.5'}
q8ndt2	{'bait': 'hnrnpa1', 'prey': 'q8ndt2', 'avgspec': '2'}
q8ney8	{'bait': 'hnrnpa1', 'prey': 'q8ney8', 'avgspec': '10'}
q8nf45	{'bait': 'hnrnpa1', 'prey': 'q8nf45', 'avgspec': '211'}
q8wxf1	{'bait': 'hnrnpa1', 'prey': 'q8wxf1', 'avgspec': '40.5'}
q8wyq5	{'bait': 'parp1', 'prey': 'q8wyq5', 'avgspec': '10.5'}
