q86wc4	{'bait': 'lamp2', 'prey': 'q86wc4', 'avgspec': '3'}
q8nb49	{'bait': 'lamp2', 'prey': 'q8nb49', 'avgspec': '5'}
q8new0	{'bait': 'lamp2', 'prey': 'q8new0', 'avgspec': '2'}
q969e2	{'bait': 'lamp2', 'prey': 'q969e2', 'avgspec': '2'}
q96dt6	{'bait': 'lamp2', 'prey': 'q96dt6', 'avgspec': '6.5'}
q9gzu7	{'bait': 'lamp2', 'prey': 'q9gzu7', 'avgspec': '3'}
q9h1z9	{'bait': 'lamp2', 'prey': 'q9h1z9', 'avgspec': '3'}
q9h2v7	{'bait': 'lamp2', 'prey': 'q9h2v7', 'avgspec': '10.5'}
q9nq11	{'bait': 'lamp2', 'prey': 'q9nq11', 'avgspec': '2.5'}
q9ns93	{'bait': 'lamp2', 'prey': 'q9ns93', 'avgspec': '2'}
q9nva4	{'bait': 'lamp2', 'prey': 'q9nva4', 'avgspec': '2.5'}
q9uij5	{'bait': 'lamp2', 'prey': 'q9uij5', 'avgspec': '5'}
q9y2q0	{'bait': 'lamp2', 'prey': 'q9y2q0', 'avgspec': '3'}
q9y4g2	{'bait': 'lamp2', 'prey': 'q9y4g2', 'avgspec': '2'}
