q9ui95	{'bait': 'lck', 'prey': 'q9ui95', 'avgspec': '3'}
q9y2h5	{'bait': 'lck', 'prey': 'q9y2h5', 'avgspec': '4'}
q9y5s2	{'bait': 'lck', 'prey': 'q9y5s2', 'avgspec': '5'}
u3kqg0	{'bait': 'lck', 'prey': 'u3kqg0', 'avgspec': '4'}
p28290	{'bait': 'stx4', 'prey': 'p28290', 'avgspec': '7.5'}
p36383	{'bait': 'stx4', 'prey': 'p36383', 'avgspec': '4.5'}
p42702	{'bait': 'stx4', 'prey': 'p42702', 'avgspec': '5.5'}
q06481	{'bait': 'stx4', 'prey': 'q06481', 'avgspec': '13'}
q09gn0	{'bait': 'stx4', 'prey': 'q09gn0', 'avgspec': '7.5'}
q5t5c0	{'bait': 'stx4', 'prey': 'q5t5c0', 'avgspec': '13.5'}
q6uxm1	{'bait': 'stx4', 'prey': 'q6uxm1', 'avgspec': '3.5'}
q9btv5	{'bait': 'stx4', 'prey': 'q9btv5', 'avgspec': '9.5'}
q9bzf9	{'bait': 'stx4', 'prey': 'q9bzf9', 'avgspec': '2.5'}
q9hcu4	{'bait': 'stx4', 'prey': 'q9hcu4', 'avgspec': '2'}
q9p2j5	{'bait': 'stx4', 'prey': 'q9p2j5', 'avgspec': '38'}
q9uls5	{'bait': 'stx4', 'prey': 'q9uls5', 'avgspec': '5'}
