a2rub6	{'bait': 'ccdc14', 'prey': 'a2rub6', 'avgspec': '7'}
p52735	{'bait': 'ccdc14', 'prey': 'p52735', 'avgspec': '4'}
q12840	{'bait': 'ccdc14', 'prey': 'q12840', 'avgspec': '4.5'}
q13427	{'bait': 'ccdc14', 'prey': 'q13427', 'avgspec': '4'}
q53fn0	{'bait': 'ccdc14', 'prey': 'q53fn0', 'avgspec': '5'}
q5bjf6	{'bait': 'ccdc14', 'prey': 'q5bjf6', 'avgspec': '5'}
q5vtl8	{'bait': 'ccdc14', 'prey': 'q5vtl8', 'avgspec': '8.5'}
q66pj3	{'bait': 'ccdc14', 'prey': 'q66pj3', 'avgspec': '9.5'}
q86t90	{'bait': 'ccdc14', 'prey': 'q86t90', 'avgspec': '3.5'}
q86yt6	{'bait': 'ccdc14', 'prey': 'q86yt6', 'avgspec': '11.5'}
q8n9q2	{'bait': 'ccdc14', 'prey': 'q8n9q2', 'avgspec': '2.5'}
q9np64	{'bait': 'ccdc14', 'prey': 'q9np64', 'avgspec': '3'}
q9npj6	{'bait': 'ccdc14', 'prey': 'q9npj6', 'avgspec': '4'}
q9nwb6	{'bait': 'ccdc14', 'prey': 'q9nwb6', 'avgspec': '24'}
q9y383	{'bait': 'ccdc14', 'prey': 'q9y383', 'avgspec': '13.5'}
q9y3c8	{'bait': 'ccdc14', 'prey': 'q9y3c8', 'avgspec': '2'}
o75934	{'bait': 'dctn2', 'prey': 'o75934', 'avgspec': '4.5'}
o75935	{'bait': 'dctn2', 'prey': 'o75935', 'avgspec': '9'}
p30086	{'bait': 'dctn2', 'prey': 'p30086', 'avgspec': '7'}
q14203	{'bait': 'dctn2', 'prey': 'q14203', 'avgspec': '72'}
q16576	{'bait': 'dctn2', 'prey': 'q16576', 'avgspec': '20.5'}
q86sx3	{'bait': 'dctn2', 'prey': 'q86sx3', 'avgspec': '14'}
q8ivf4	{'bait': 'dctn2', 'prey': 'q8ivf4', 'avgspec': '4.5'}
q9h3r5	{'bait': 'dctn2', 'prey': 'q9h3r5', 'avgspec': '20'}
q9h6x5	{'bait': 'dctn2', 'prey': 'q9h6x5', 'avgspec': '4.5'}
q9nsc2	{'bait': 'dctn2', 'prey': 'q9nsc2', 'avgspec': '13.5'}
q9nx70	{'bait': 'dctn2', 'prey': 'q9nx70', 'avgspec': '2.5'}
q9y496	{'bait': 'dctn2', 'prey': 'q9y496', 'avgspec': '9'}
v9hwh2	{'bait': 'dctn2', 'prey': 'v9hwh2', 'avgspec': '15.5'}
p30622	{'bait': 'pafah1b1', 'prey': 'p30622', 'avgspec': '2.5'}
q02224	{'bait': 'pafah1b1', 'prey': 'q02224', 'avgspec': '6'}
q9nq92	{'bait': 'pafah1b1', 'prey': 'q9nq92', 'avgspec': '3'}
q9ukf6	{'bait': 'pafah1b1', 'prey': 'q9ukf6', 'avgspec': '48'}
