q5jtj3	{'bait': 'aifm1c', 'prey': 'q5jtj3', 'avgspec': '14.25'}
q5t9a4	{'bait': 'aifm1c', 'prey': 'q5t9a4', 'avgspec': '14.25'}
q5tc12	{'bait': 'aifm1c', 'prey': 'q5tc12', 'avgspec': '6'}
q69yu5	{'bait': 'aifm1c', 'prey': 'q69yu5', 'avgspec': '3.75'}
q6dkk2	{'bait': 'aifm1c', 'prey': 'q6dkk2', 'avgspec': '15.25'}
q6kcm7	{'bait': 'aifm1c', 'prey': 'q6kcm7', 'avgspec': '4.5'}
q6ub35	{'bait': 'aifm1c', 'prey': 'q6ub35', 'avgspec': '9.25'}
q6uxv4	{'bait': 'aifm1c', 'prey': 'q6uxv4', 'avgspec': '12'}
q7kzn9	{'bait': 'aifm1c', 'prey': 'q7kzn9', 'avgspec': '13'}
q7l0y3	{'bait': 'aifm1c', 'prey': 'q7l0y3', 'avgspec': '2.5'}
q86tx2	{'bait': 'aifm1c', 'prey': 'q86tx2', 'avgspec': '56.25'}
q8iux1	{'bait': 'aifm1c', 'prey': 'q8iux1', 'avgspec': '5.75'}
q8ixi1	{'bait': 'aifm1c', 'prey': 'q8ixi1', 'avgspec': '4.25'}
q8iyu8	{'bait': 'aifm1c', 'prey': 'q8iyu8', 'avgspec': '5.5'}
q96a73	{'bait': 'aifm1c', 'prey': 'q96a73', 'avgspec': '10.25'}
q96br5	{'bait': 'aifm1c', 'prey': 'q96br5', 'avgspec': '31.5'}
q96c01	{'bait': 'aifm1c', 'prey': 'q96c01', 'avgspec': '7'}
q96c36	{'bait': 'aifm1c', 'prey': 'q96c36', 'avgspec': '17'}
q96e52	{'bait': 'aifm1c', 'prey': 'q96e52', 'avgspec': '4'}
q96el2	{'bait': 'aifm1c', 'prey': 'q96el2', 'avgspec': '2.25'}
q96ta2	{'bait': 'aifm1c', 'prey': 'q96ta2', 'avgspec': '10.5'}
q99714	{'bait': 'aifm1c', 'prey': 'q99714', 'avgspec': '23.25'}
q9bpx6	{'bait': 'aifm1c', 'prey': 'q9bpx6', 'avgspec': '7.25'}
q9bsh4	{'bait': 'aifm1c', 'prey': 'q9bsh4', 'avgspec': '4.5'}
q9bw72	{'bait': 'aifm1c', 'prey': 'q9bw72', 'avgspec': '4'}
q9h845	{'bait': 'aifm1c', 'prey': 'q9h845', 'avgspec': '10.5'}
q9nx14	{'bait': 'aifm1c', 'prey': 'q9nx14', 'avgspec': '2.5'}
q9p0j0	{'bait': 'aifm1c', 'prey': 'q9p0j0', 'avgspec': '8.75'}
q9y2q9	{'bait': 'aifm1c', 'prey': 'q9y2q9', 'avgspec': '2.25'}
q9y2s7	{'bait': 'aifm1c', 'prey': 'q9y2s7', 'avgspec': '3.5'}
q9y512	{'bait': 'aifm1c', 'prey': 'q9y512', 'avgspec': '8'}
q9y5j9	{'bait': 'aifm1c', 'prey': 'q9y5j9', 'avgspec': '5'}
q9y5l4	{'bait': 'aifm1c', 'prey': 'q9y5l4', 'avgspec': '18.5'}
